<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZA;10;240115;145000;919.0000000;919.0000000;912.5000000;916.0000000;120
GAZA;10;240115;150000;912.5000000;912.5000000;908.5000000;909.0000000;210
GAZA;10;240115;152000;911.5000000;914.0000000;909.0000000;910.0000000;120
GAZA;10;240115;153000;912.5000000;914.0000000;910.5000000;910.5000000;50
GAZA;10;240115;154000;914.0000000;915.0000000;914.0000000;915.0000000;20
GAZA;10;240115;155000;916.0000000;916.0000000;914.0000000;914.0000000;180
GAZA;10;240115;161000;917.0000000;917.0000000;917.0000000;917.0000000;20
GAZA;10;240115;163000;913.5000000;918.5000000;913.5000000;918.5000000;190
GAZA;10;240115;164000;917.0000000;917.0000000;917.0000000;917.0000000;10
GAZA;10;240115;170000;915.0000000;915.0000000;915.0000000;915.0000000;10
GAZA;10;240115;171000;915.0000000;915.0000000;914.5000000;914.5000000;20
GAZA;10;240115;172000;914.5000000;914.5000000;914.5000000;914.5000000;30
GAZA;10;240115;173000;914.5000000;915.0000000;914.0000000;915.0000000;50
GAZA;10;240115;174000;915.0000000;920.0000000;915.0000000;920.0000000;80
GAZA;10;240115;175000;916.0000000;916.0000000;913.0000000;915.5000000;210
GAZA;10;240115;181000;915.0000000;915.5000000;915.0000000;915.5000000;60
GAZA;10;240115;182000;915.5000000;915.5000000;915.5000000;915.5000000;40
GAZA;10;240115;183000;916.0000000;916.0000000;916.0000000;916.0000000;10
GAZA;10;240115;184000;916.0000000;916.0000000;916.0000000;916.0000000;10
GAZA;10;240116;100000;920.0000000;920.0000000;920.0000000;920.0000000;30
GAZA;10;240116;101000;916.0000000;916.0000000;916.0000000;916.0000000;10
GAZA;10;240116;102000;916.0000000;916.0000000;913.0000000;913.0000000;50
GAZA;10;240116;103000;909.5000000;909.5000000;909.5000000;909.5000000;40
GAZA;10;240116;104000;909.5000000;912.5000000;909.0000000;909.5000000;80
GAZA;10;240116;105000;913.0000000;913.0000000;913.0000000;913.0000000;20
GAZA;10;240116;110000;909.5000000;911.0000000;908.5000000;908.5000000;80
GAZA;10;240116;111000;909.5000000;909.5000000;906.5000000;907.0000000;50
GAZA;10;240116;112000;911.0000000;912.5000000;911.0000000;911.0000000;30
GAZA;10;240116;113000;911.0000000;911.5000000;911.0000000;911.5000000;40
GAZA;10;240116;114000;911.5000000;911.5000000;911.0000000;911.0000000;20
GAZA;10;240116;121000;910.5000000;911.0000000;909.0000000;911.0000000;70
GAZA;10;240116;122000;912.5000000;913.0000000;909.5000000;913.0000000;180
GAZA;10;240116;123000;913.0000000;913.0000000;913.0000000;913.0000000;80
GAZA;10;240116;124000;913.5000000;918.0000000;913.5000000;918.0000000;100
GAZA;10;240116;125000;918.0000000;918.5000000;918.0000000;918.5000000;200
GAZA;10;240116;130000;918.5000000;920.0000000;918.5000000;920.0000000;50
GAZA;10;240116;131000;920.0000000;920.0000000;920.0000000;920.0000000;10
GAZA;10;240116;134000;917.5000000;917.5000000;917.5000000;917.5000000;10
GAZA;10;240116;140000;917.5000000;917.5000000;917.5000000;917.5000000;150
GAZA;10;240116;141000;919.0000000;919.5000000;919.0000000;919.5000000;90
GAZA;10;240116;142000;917.0000000;919.0000000;909.0000000;919.0000000;260
GAZA;10;240116;143000;913.5000000;918.5000000;913.5000000;918.5000000;70
GAZA;10;240116;144000;918.5000000;918.5000000;918.0000000;918.0000000;30
GAZA;10;240116;145000;918.5000000;918.5000000;918.5000000;918.5000000;10
GAZA;10;240116;150000;919.0000000;919.0000000;919.0000000;919.0000000;10
GAZA;10;240116;151000;918.5000000;918.5000000;909.0000000;909.0000000;180
GAZA;10;240116;153000;916.0000000;916.0000000;916.0000000;916.0000000;10
GAZA;10;240116;163000;912.5000000;915.5000000;910.0000000;915.5000000;90
GAZA;10;240116;171000;910.5000000;910.5000000;910.5000000;910.5000000;10
GAZA;10;240116;172000;910.0000000;910.0000000;910.0000000;910.0000000;10
GAZA;10;240116;173000;910.5000000;910.5000000;910.5000000;910.5000000;10
GAZA;10;240116;174000;910.5000000;910.5000000;910.5000000;910.5000000;10
GAZA;10;240116;175000;910.0000000;910.0000000;909.5000000;909.5000000;40
GAZA;10;240116;181000;909.5000000;910.0000000;906.0000000;906.0000000;130
GAZA;10;240116;183000;910.5000000;910.5000000;910.5000000;910.5000000;20
GAZA;10;240116;184000;910.5000000;910.5000000;910.5000000;910.5000000;90
GAZA;10;240117;100000;909.0000000;909.0000000;909.0000000;909.0000000;10
GAZA;10;240117;101000;914.5000000;929.5000000;913.0000000;929.5000000;390
GAZA;10;240117;102000;930.0000000;930.5000000;923.5000000;930.0000000;210
GAZA;10;240117;103000;930.0000000;930.0000000;922.0000000;926.5000000;120
GAZA;10;240117;104000;928.0000000;929.0000000;928.0000000;929.0000000;100
GAZA;10;240117;105000;930.0000000;930.0000000;926.5000000;926.5000000;60
GAZA;10;240117;110000;928.0000000;929.5000000;928.0000000;928.0000000;60
GAZA;10;240117;111000;928.0000000;928.0000000;927.5000000;927.5000000;40
GAZA;10;240117;112000;929.5000000;929.5000000;929.5000000;929.5000000;10
GAZA;10;240117;113000;930.0000000;934.5000000;930.0000000;930.5000000;190
GAZA;10;240117;114000;934.5000000;938.0000000;932.0000000;932.0000000;110
GAZA;10;240117;120000;932.0000000;940.0000000;932.0000000;940.0000000;220
GAZA;10;240117;121000;940.0000000;940.0000000;940.0000000;940.0000000;110
GAZA;10;240117;123000;935.0000000;935.0000000;935.0000000;935.0000000;80
GAZA;10;240117;124000;939.0000000;939.0000000;939.0000000;939.0000000;10
GAZA;10;240117;130000;933.0000000;933.0000000;933.0000000;933.0000000;20
GAZA;10;240117;132000;933.0000000;939.5000000;933.0000000;939.5000000;130
GAZA;10;240117;140000;935.0000000;935.0000000;935.0000000;935.0000000;100
GAZA;10;240117;142000;933.0000000;935.5000000;933.0000000;935.0000000;260
GAZA;10;240117;145000;934.0000000;934.0000000;934.0000000;934.0000000;10
GAZA;10;240117;150000;938.5000000;938.5000000;935.0000000;938.5000000;130
GAZA;10;240117;151000;935.0000000;935.0000000;935.0000000;935.0000000;10
GAZA;10;240117;152000;938.5000000;938.5000000;932.5000000;932.5000000;190
GAZA;10;240117;153000;931.5000000;931.5000000;931.5000000;931.5000000;50
GAZA;10;240117;154000;931.5000000;931.5000000;927.0000000;927.0000000;60
GAZA;10;240117;155000;926.0000000;926.0000000;926.0000000;926.0000000;10
GAZA;10;240117;163000;924.5000000;924.5000000;924.0000000;924.0000000;40
GAZA;10;240117;171000;925.0000000;925.0000000;923.0000000;923.0000000;30
GAZA;10;240117;172000;924.5000000;924.5000000;924.5000000;924.5000000;10
GAZA;10;240117;174000;924.5000000;924.5000000;924.5000000;924.5000000;10
GAZA;10;240117;183000;924.0000000;924.0000000;921.0000000;921.0000000;20
GAZA;10;240118;100000;920.5000000;926.5000000;920.5000000;921.5000000;30
GAZA;10;240118;101000;935.0000000;935.0000000;935.0000000;935.0000000;10
GAZA;10;240118;102000;935.5000000;939.0000000;935.5000000;938.0000000;350
GAZA;10;240118;103000;938.0000000;939.0000000;938.0000000;939.0000000;50
GAZA;10;240118;104000;938.5000000;939.0000000;938.5000000;939.0000000;30
GAZA;10;240118;105000;938.5000000;950.0000000;937.5000000;947.0000000;850
GAZA;10;240118;110000;946.5000000;947.0000000;942.0000000;947.0000000;340
GAZA;10;240118;111000;942.0000000;942.0000000;939.0000000;939.0000000;20
GAZA;10;240118;112000;941.5000000;947.0000000;941.5000000;942.0000000;110
GAZA;10;240118;114000;945.0000000;945.0000000;939.0000000;939.0000000;320
GAZA;10;240118;122000;939.5000000;939.5000000;939.5000000;939.5000000;50
GAZA;10;240118;123000;939.5000000;941.5000000;939.5000000;941.5000000;250
GAZA;10;240118;124000;942.5000000;942.5000000;942.5000000;942.5000000;270
GAZA;10;240118;130000;946.0000000;950.5000000;946.0000000;950.5000000;860
GAZA;10;240118;131000;953.5000000;960.0000000;952.5000000;956.5000000;500
GAZA;10;240118;132000;951.0000000;951.5000000;951.0000000;951.5000000;130
GAZA;10;240118;133000;952.0000000;954.5000000;952.0000000;954.5000000;50
GAZA;10;240118;134000;955.0000000;955.5000000;950.5000000;952.0000000;90
GAZA;10;240118;135000;953.0000000;955.0000000;953.0000000;955.0000000;80
GAZA;10;240118;140000;955.0000000;955.0000000;955.0000000;955.0000000;20
GAZA;10;240118;141000;955.0000000;955.0000000;955.0000000;955.0000000;20
GAZA;10;240118;143000;951.0000000;951.0000000;951.0000000;951.0000000;10
GAZA;10;240118;150000;953.5000000;953.5000000;953.5000000;953.5000000;40
GAZA;10;240118;151000;954.0000000;954.0000000;954.0000000;954.0000000;10
GAZA;10;240118;152000;954.0000000;954.0000000;953.5000000;953.5000000;70
GAZA;10;240118;153000;953.5000000;953.5000000;953.5000000;953.5000000;30
GAZA;10;240118;154000;954.0000000;954.0000000;954.0000000;954.0000000;20
GAZA;10;240118;155000;954.0000000;954.0000000;954.0000000;954.0000000;40
GAZA;10;240118;160000;952.0000000;952.0000000;952.0000000;952.0000000;50
GAZA;10;240118;161000;951.5000000;951.5000000;951.5000000;951.5000000;30
GAZA;10;240118;162000;953.0000000;953.0000000;951.5000000;951.5000000;20
GAZA;10;240118;163000;951.5000000;951.5000000;951.5000000;951.5000000;20
GAZA;10;240118;170000;952.0000000;952.0000000;952.0000000;952.0000000;10
GAZA;10;240118;171000;952.5000000;954.5000000;952.5000000;954.5000000;280
GAZA;10;240118;172000;952.5000000;952.5000000;951.0000000;951.0000000;160
GAZA;10;240118;174000;951.5000000;954.0000000;951.0000000;951.0000000;180
GAZA;10;240118;180000;948.0000000;950.0000000;946.0000000;946.0000000;80
GAZA;10;240118;181000;946.0000000;946.0000000;946.0000000;946.0000000;30
GAZA;10;240118;182000;946.5000000;946.5000000;946.5000000;946.5000000;40
GAZA;10;240118;183000;946.5000000;949.5000000;946.5000000;946.5000000;30
GAZA;10;240119;100000;959.5000000;1017.0000000;958.5000000;976.0000000;4220
GAZA;10;240119;101000;978.0000000;1000.0000000;974.0000000;997.5000000;2380
GAZA;10;240119;102000;1003.5000000;1119.5000000;992.0000000;1085.0000000;11960
GAZA;10;240119;103000;1085.5000000;1088.5000000;1042.5000000;1050.0000000;3160
GAZA;10;240119;104000;1050.0000000;1068.5000000;1020.5000000;1020.5000000;3670
GAZA;10;240119;105000;1021.0000000;1043.0000000;1014.5000000;1035.5000000;2440
GAZA;10;240119;110000;1037.0000000;1040.5000000;1025.0000000;1036.5000000;1330
GAZA;10;240119;111000;1036.0000000;1040.0000000;1026.0000000;1040.0000000;1120
GAZA;10;240119;112000;1042.0000000;1050.0000000;1034.5000000;1040.5000000;1280
GAZA;10;240119;113000;1040.5000000;1048.5000000;1031.0000000;1036.5000000;530
GAZA;10;240119;114000;1036.0000000;1036.0000000;1026.0000000;1029.0000000;400
GAZA;10;240119;115000;1030.5000000;1037.5000000;1028.5000000;1033.0000000;450
GAZA;10;240119;120000;1034.0000000;1057.5000000;1033.5000000;1050.0000000;1290
GAZA;10;240119;121000;1050.0000000;1052.0000000;1043.0000000;1050.5000000;760
GAZA;10;240119;122000;1050.5000000;1050.5000000;1044.0000000;1044.0000000;460
GAZA;10;240119;123000;1046.0000000;1047.5000000;1046.0000000;1047.5000000;130
GAZA;10;240119;124000;1046.0000000;1047.0000000;1041.5000000;1041.5000000;990
GAZA;10;240119;125000;1041.5000000;1046.5000000;1041.5000000;1046.0000000;370
GAZA;10;240119;130000;1046.5000000;1052.0000000;1046.0000000;1051.0000000;490
GAZA;10;240119;131000;1052.0000000;1058.0000000;1052.0000000;1058.0000000;620
GAZA;10;240119;132000;1054.5000000;1057.5000000;1050.5000000;1050.5000000;340
GAZA;10;240119;133000;1051.0000000;1053.5000000;1047.5000000;1048.0000000;260
GAZA;10;240119;134000;1047.5000000;1047.5000000;1040.5000000;1040.5000000;550
GAZA;10;240119;135000;1041.5000000;1041.5000000;1041.5000000;1041.5000000;110
GAZA;10;240119;140000;1041.5000000;1042.0000000;1041.0000000;1041.0000000;80
GAZA;10;240119;141000;1041.5000000;1042.0000000;1040.5000000;1040.5000000;50
GAZA;10;240119;142000;1040.5000000;1042.0000000;1040.5000000;1042.0000000;160
GAZA;10;240119;143000;1042.5000000;1049.0000000;1042.0000000;1045.5000000;240
GAZA;10;240119;144000;1047.5000000;1048.5000000;1045.5000000;1045.5000000;70
GAZA;10;240119;145000;1045.5000000;1045.5000000;1044.5000000;1044.5000000;20
GAZA;10;240119;150000;1042.5000000;1045.0000000;1032.0000000;1035.5000000;710
GAZA;10;240119;151000;1033.0000000;1040.5000000;1030.0000000;1030.0000000;820
GAZA;10;240119;152000;1030.0000000;1031.0000000;1030.0000000;1030.0000000;590
GAZA;10;240119;153000;1030.5000000;1031.0000000;1030.0000000;1031.0000000;360
GAZA;10;240119;154000;1029.5000000;1029.5000000;1023.5000000;1024.0000000;730
GAZA;10;240119;155000;1025.5000000;1039.0000000;1012.5000000;1028.5000000;1370
GAZA;10;240119;160000;1028.5000000;1028.5000000;1011.0000000;1014.0000000;740
GAZA;10;240119;161000;1017.5000000;1017.5000000;1017.5000000;1017.5000000;40
GAZA;10;240119;162000;1014.5000000;1014.5000000;1013.5000000;1014.5000000;70
GAZA;10;240119;163000;1018.5000000;1020.0000000;1018.5000000;1018.5000000;300
GAZA;10;240119;164000;1018.5000000;1021.0000000;1013.0000000;1021.0000000;340
GAZA;10;240119;165000;1018.0000000;1023.0000000;1018.0000000;1023.0000000;170
GAZA;10;240119;170000;1023.0000000;1023.0000000;1012.5000000;1013.5000000;440
GAZA;10;240119;171000;1013.5000000;1023.5000000;1011.0000000;1021.5000000;440
GAZA;10;240119;172000;1015.5000000;1024.0000000;1015.5000000;1019.5000000;140
GAZA;10;240119;173000;1024.0000000;1034.0000000;1020.0000000;1020.0000000;270
GAZA;10;240119;174000;1020.5000000;1023.0000000;1017.0000000;1018.0000000;130
GAZA;10;240119;175000;1017.0000000;1020.5000000;1017.0000000;1020.5000000;140
GAZA;10;240119;180000;1021.5000000;1022.5000000;1020.5000000;1022.5000000;100
GAZA;10;240119;181000;1022.5000000;1027.5000000;1020.5000000;1027.5000000;240
GAZA;10;240119;182000;1024.0000000;1024.0000000;1021.5000000;1021.5000000;80
GAZA;10;240119;183000;1026.5000000;1027.5000000;1021.5000000;1021.5000000;140
GAZA;10;240119;184000;1021.5000000;1021.5000000;1021.5000000;1021.5000000;140
GAZA;10;240122;100000;1035.0000000;1049.0000000;1003.5000000;1006.0000000;1130
GAZA;10;240122;101000;1005.5000000;1015.0000000;1005.5000000;1009.5000000;960
GAZA;10;240122;102000;1007.5000000;1011.5000000;1006.5000000;1008.5000000;310
GAZA;10;240122;103000;1009.0000000;1010.5000000;1008.5000000;1010.5000000;70
GAZA;10;240122;104000;1011.0000000;1011.5000000;1009.5000000;1009.5000000;160
GAZA;10;240122;105000;1011.0000000;1011.0000000;1002.0000000;1002.0000000;600
GAZA;10;240122;110000;1003.0000000;1005.0000000;1001.0000000;1005.0000000;140
GAZA;10;240122;111000;1004.5000000;1005.0000000;1002.5000000;1002.5000000;370
GAZA;10;240122;112000;1003.0000000;1007.5000000;1003.0000000;1007.5000000;40
GAZA;10;240122;113000;1007.5000000;1016.0000000;1007.5000000;1009.5000000;630
GAZA;10;240122;114000;1011.0000000;1011.0000000;1009.5000000;1009.5000000;70
GAZA;10;240122;115000;1009.5000000;1010.5000000;1003.5000000;1007.0000000;140
GAZA;10;240122;120000;1011.5000000;1011.5000000;1002.0000000;1002.0000000;170
GAZA;10;240122;121000;1004.5000000;1010.0000000;1004.5000000;1010.0000000;60
GAZA;10;240122;122000;1010.5000000;1013.0000000;1006.5000000;1013.0000000;80
GAZA;10;240122;123000;1009.5000000;1011.0000000;1009.5000000;1011.0000000;30
GAZA;10;240122;124000;1009.0000000;1009.0000000;1009.0000000;1009.0000000;10
GAZA;10;240122;125000;1006.5000000;1006.5000000;1003.5000000;1006.5000000;30
GAZA;10;240122;130000;1004.5000000;1006.5000000;1004.5000000;1006.0000000;90
GAZA;10;240122;131000;1005.5000000;1006.0000000;1005.5000000;1006.0000000;60
GAZA;10;240122;132000;1006.0000000;1006.0000000;1006.0000000;1006.0000000;20
GAZA;10;240122;133000;1005.0000000;1005.0000000;1005.0000000;1005.0000000;20
GAZA;10;240122;135000;1004.0000000;1004.0000000;1001.5000000;1001.5000000;350
GAZA;10;240122;141000;1004.0000000;1004.5000000;1003.0000000;1003.0000000;30
GAZA;10;240122;142000;1003.0000000;1003.0000000;1003.0000000;1003.0000000;20
GAZA;10;240122;143000;1003.0000000;1004.5000000;1002.5000000;1003.0000000;90
GAZA;10;240122;144000;1004.5000000;1006.0000000;1004.5000000;1006.0000000;520
GAZA;10;240122;145000;1005.0000000;1013.0000000;1005.0000000;1013.0000000;350
GAZA;10;240122;150000;1008.5000000;1008.5000000;1005.5000000;1005.5000000;50
GAZA;10;240122;151000;1006.5000000;1006.5000000;984.0000000;989.5000000;2070
GAZA;10;240122;152000;990.0000000;997.5000000;990.0000000;993.5000000;400
GAZA;10;240122;153000;995.0000000;995.0000000;993.5000000;994.0000000;50
GAZA;10;240122;154000;997.5000000;997.5000000;993.5000000;993.5000000;90
GAZA;10;240122;155000;996.5000000;997.0000000;993.5000000;997.0000000;100
GAZA;10;240122;160000;1001.5000000;1001.5000000;1000.5000000;1000.5000000;20
GAZA;10;240122;161000;1000.5000000;1001.0000000;1000.5000000;1001.0000000;20
GAZA;10;240122;163000;997.5000000;997.5000000;993.5000000;997.0000000;100
GAZA;10;240122;164000;998.0000000;998.0000000;995.0000000;995.0000000;60
GAZA;10;240122;165000;995.0000000;995.0000000;995.0000000;995.0000000;10
GAZA;10;240122;170000;999.0000000;999.0000000;999.0000000;999.0000000;20
GAZA;10;240122;171000;998.5000000;999.0000000;998.5000000;999.0000000;50
GAZA;10;240122;172000;999.5000000;999.5000000;999.5000000;999.5000000;60
GAZA;10;240122;173000;999.5000000;1001.5000000;999.5000000;1001.5000000;40
GAZA;10;240122;180000;999.5000000;999.5000000;997.0000000;997.0000000;20
GAZA;10;240122;181000;1000.5000000;1000.5000000;996.0000000;996.0000000;30
GAZA;10;240122;183000;996.5000000;996.5000000;990.0000000;994.5000000;450
GAZA;10;240122;184000;994.5000000;994.5000000;994.5000000;994.5000000;50
GAZA;10;240123;100000;998.5000000;998.5000000;998.5000000;998.5000000;10
GAZA;10;240123;101000;1001.5000000;1006.0000000;1001.5000000;1005.5000000;250
GAZA;10;240123;102000;1005.5000000;1006.0000000;1000.5000000;1000.5000000;150
GAZA;10;240123;104000;1003.0000000;1003.5000000;1003.0000000;1003.5000000;30
GAZA;10;240123;105000;1003.5000000;1003.5000000;998.5000000;998.5000000;80
GAZA;10;240123;110000;998.5000000;998.5000000;993.5000000;994.5000000;70
GAZA;10;240123;111000;995.0000000;995.0000000;993.0000000;993.0000000;40
GAZA;10;240123;112000;999.0000000;1010.0000000;999.0000000;1010.0000000;660
GAZA;10;240123;113000;1000.0000000;1000.0000000;992.5000000;995.0000000;130
GAZA;10;240123;114000;995.5000000;995.5000000;995.0000000;995.0000000;50
GAZA;10;240123;115000;1000.5000000;1000.5000000;998.5000000;998.5000000;20
GAZA;10;240123;121000;1000.5000000;1000.5000000;1000.5000000;1000.5000000;10
GAZA;10;240123;122000;1001.5000000;1009.5000000;1001.5000000;1009.5000000;190
GAZA;10;240123;123000;1002.0000000;1002.0000000;1002.0000000;1002.0000000;10
GAZA;10;240123;124000;1002.5000000;1002.5000000;1002.5000000;1002.5000000;10
GAZA;10;240123;131000;1004.5000000;1010.0000000;1004.5000000;1010.0000000;110
